WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,IDA_NAME,WORK_DESCRIPTION,MP_NAME,FLAG,CONSTITUENCY_ID,LETTER_NO,ACTUAL_AMOUNT,Sno,CONSTITUENCY,ACTUAL_END_DATE,WORK_RECOMMENDATION_DTL_ID,WORK_ID,AVERAGE_RATING,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,WS/MP18001/2025-2026/231970-Construction of boundary walls of existing public and community buildings,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),CONSTRUCTION OF RETAINING WALL AT GORAGANAMUDI,GM Harish Balayogi,3,7,LN/MP18001/2025-2026/28,488471.0,29637,AMALAPURAM(SC),13-Mar-2026,231970,169371,0.0,True,2085095,
Normal/Others,WS/MP18001/2025-2026/231967-Construction of boundary walls of existing public and community buildings,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),CONSTRUCTION OF RETAINING WALL AT AMBEDKAR STATUE,GM Harish Balayogi,3,7,LN/MP18001/2025-2026/25,488452.0,29638,AMALAPURAM(SC),13-Mar-2026,231967,169373,0.0,True,2085098,
Normal/Others,WS/MP18001/2025-2026/231960-Construction of buildings for community cultural activities,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),CONSTRUCTION OF RETAINING WALL AT SRI KANAKA DURGAMMA TEMPLE,GM Harish Balayogi,3,7,LN/MP18001/2025-2026/19,449853.0,29639,AMALAPURAM(SC),13-Mar-2026,231960,169376,0.0,True,2085102,
Normal/Others,WS/MP457/2025-2026/191884-Construction of community centers and community halls,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),"Construction of Ration shop at 1st ward Annamalaiyar Nagar, Thiruvennainallur.",D Ravikumar ,3,373,LN/MP457/2025-2026/37,980000.0,29640,VILUPPURAM(SC),12-May-2026,191884,169378,0.0,,,
Normal/Others,WS/MP18137/2025-2026/233016-Construction of boundary walls of existing public and community buildings,Meghalaya,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),Financial assistance to the office of the Dorbar shnong Pahamrioh Them for construction of retaining wall.,ANDREW J. SYNGKON,3,296,LN/MP18137/2025-2026/166,500000.0,29641,SHILLONG,28-Mar-2026,233016,169384,0.0,,,
Normal/Others,WS/MP18137/2025-2026/233801-Construction of rooms and halls in school and colleges,Meghalaya,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),Financial assistance to Dulongnar presbyterian upper primary school for repairing of classroom,ANDREW J. SYNGKON,3,296,LN/MP18137/2025-2026/219,200000.0,29642,SHILLONG,24-Mar-2026,233801,169385,0.0,,,
Normal/Others,WS/MP18137/2025-2026/233004-Construction of community centers and community halls,Meghalaya,RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),Financial assistance to the Iasnohktilang V.O Rongthelu for repairing V.O office.,ANDREW J. SYNGKON,3,296,LN/MP18137/2025-2026/159,50000.0,29643,SHILLONG,28-Mar-2026,233004,169386,0.0,,,
Normal/Others,WS/MP347/2025-2026/217816-Street lights,Kerala,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),"Provide Minimast Light Kailasom Ardhanareeswara Temple, Panampatta ward in Thalavoor GP",Shri Suresh Kodikunnil,3,208,LN/MP347/2025-2026/282,225139.0,29644,MAVELIKKARA(SC),14-Mar-2026,217816,169388,0.0,True,2085264,
Normal/Others,WS/MP18014/2025-2026/240892-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Andhra Pradesh,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Construction of compound wall to Pragathi Nagar colony burial ground at Rebala G.P. of Buchi Mandal ,PRABHAKAR REDDY VEMIREDDY,3,10,LN/MP18014/2025-2026/13,299955.0,29645,NELLORE(SC),14-Mar-2026,240892,169389,0.0,True,2085305,
Normal/Others,WS/MP18014/2025-2026/240889-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Andhra Pradesh,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Construction of compound wall to West Harijanawada Burial ground at Rebala G.P. of Buchi Mandal,PRABHAKAR REDDY VEMIREDDY,3,10,LN/MP18014/2025-2026/13,299955.0,29646,NELLORE(SC),14-Mar-2026,240889,169390,0.0,True,2085310,
Normal/Others,"WS/MP18030/2025-2026/233896-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),Karja village Earthwork brick soling and PCC work on Karja bridge,SUDAMA PRASAD,3,52,LN/MP18030/2025-2026/108,1197565.0,29647,ARRAH,14-Mar-2026,233896,169393,0.0,,,
Normal/Others,WS/MP380/2025-2026/209175-Providing supply pipelines for drinking water,Punjab,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),FOR 1500 FEET SEWERAGE,Shri Amar Singh,3,326,LN/MP380/2025-2026/75,279898.0,29648,FATEHGARH SAHIB(SC),16-Mar-2026,209175,169395,0.0,,,
Normal/Others,WS/MP18379/2025-2026/250916-Construction of footpaths and pedestrian ways,Jammu And Kashmir,BANDIPORA(Deputy Commissioner Bandipora_IDA),"Construction of Footpath with Protection wall at Konsin Mohallah, Chittibanday C.",ABDUL RASHID SHEIKH,3,149,LN/MP18379/2025-2026/35,146489.0,29649,BARAMULLAH,14-Mar-2026,250916,169397,0.0,True,2085551,
Normal/Others,WS/MP747/2025-2026/242053-Lighting of public spaces,Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),Installation of Highmast LED light near Sundaravailliamman kovil in Chittalai Village and panchayat at Thirumagalam block,Manickam Tagore B,3,376,LN/MP747/2025-2026/121,830882.0,29650,VIRUDHUNAGAR,14-Mar-2026,242053,169399,0.0,True,2085614,
Normal/Others,WS/MP18033/2025-2026/171249-Construction of buildings for community cultural activities,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Construction of Kala Manch in Village Dhanganin, Panchyat-Patluka, Block-Barachatti, District Gaya",JITAN RAM MANJHI,3,82,LN/MP18033/2024-2025/179,688231.0,29651,GAYA (SC),14-Mar-2026,171249,169412,0.0,True,2085679,
Normal/Others,WS/MP18033/2025-2026/168723-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at common place in Village-Konar Nagar, near the house of Shri Anil Manjhi, Panchayat-Jhari, Block-Amas, District Gaya.",JITAN RAM MANJHI,3,82,LN/MP18033/2024-2025/78,74899.0,29652,GAYA (SC),14-Mar-2026,168723,169415,0.0,True,2085696,
Normal/Others,WS/MP18033/2025-2026/168722-Installing hand pumps,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation of Hand Pump at common place in Village-Sukradih, near the house of Shri Shankar Manjhi, Panchayat-Jhari, Block-Amas, District Gaya",JITAN RAM MANJHI,3,82,LN/MP18033/2024-2025/77,74899.0,29653,GAYA (SC),14-Mar-2026,168722,169417,0.0,True,2085713,
Normal/Others,"WS/MP18033/2025-2026/169381-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Construction of 500 feet PCC, along with construction of drain system with covering in  Village Purvi Nama, Panchayat-Gapha Khurd (From main road to Middle School)",JITAN RAM MANJHI,3,82,LN/MP18033/2024-2025/148,493307.0,29654,GAYA (SC),14-Mar-2026,169381,169419,0.0,True,2085732,
Normal/Others,"WS/MP18033/2025-2026/168694-Construction of roads, link roads, pathways or any other road with or without drainage system",Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Construction of 500 feet PCC in Village- Manjhi Tola,  Kishunpur, Block-Bodh Gaya, District Gaya",JITAN RAM MANJHI,3,82,LN/MP18033/2024-2025/60,734780.0,29655,GAYA (SC),14-Mar-2026,168694,169420,0.0,True,2085752,
Normal/Others,WS/MP740/2025-2026/160953-Construction of footpaths and pedestrian ways,Tamil Nadu,THE NILGIRIS(DISTRICT COLLECTOR NILGIRIS_IDA),"Providing Footpath with retaining wall near Gowmathi house Olimada at Cherangode Panchayat
",Andimuthu Raja,3,396,LN/MP740/2024-2025/120,199684.0,29656,NILGIRIS(SC),14-Mar-2026,160953,169424,0.0,,,
Normal/Others,WS/MP440/2025-2026/161842-Purchase of training equipment,Kerala,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),Equipment for Childrens Park at Chunangad GHWLP School,Vellalath Kochukrishnan Nair Sreekandan,3,212,LN/MP440/2024-2025/198,199951.0,29657,PALAKKAD,24-Mar-2026,161842,169441,0.0,True,2106130,
Normal/Others,WS/MP18175/2025-2026/225195-Installing community drinking water plants,Tamil Nadu,DHARMAPURI(DISTRICT COLLECTOR DHARMAPURI_IDA),RO Plant at Lakkiyamaptti panchaya District Collector office near,MANI. A.,3,389,LN/MP18175/2025-2026/31,999036.0,29658,DHARAMAPURI,14-Mar-2026,225195,169442,0.0,,,
Normal/Others,WS/MP410/2025-2026/210583-Construction of rooms and halls in school and colleges,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),"Infrastructure Development of Sissiborgaon MV School, Sissiborgaon LAC under MPLADS, FY 2025-26",Pradan Baruah,3,32,LN/MP410/2025-2026/35,500000.0,29659,LAKHIMPUR,14-Mar-2026,210583,169454,0.0,True,2086079,
Normal/Others,WS/MP18149/2025-2026/184651-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Narendrapur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29660,PURI,15-Mar-2026,184651,169462,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184680-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Rayakhandi Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29661,PURI,15-Mar-2026,184680,169463,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184678-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Parajapada Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29662,PURI,15-Mar-2026,184678,169464,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184663-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Badahat Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29663,PURI,15-Mar-2026,184663,169465,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184644-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Dasabidyadharpur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29664,PURI,15-Mar-2026,184644,169476,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184662-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Brahmanpada Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29665,PURI,15-Mar-2026,184662,169477,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184681-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Suanlo Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29666,PURI,15-Mar-2026,184681,169478,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184672-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Balarampurgada Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29667,PURI,15-Mar-2026,184672,169479,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184664-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Mathasahi Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29668,PURI,15-Mar-2026,184664,169480,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184655-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Sandhara Sasan, Bihuda Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29669,PURI,15-Mar-2026,184655,169481,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184654-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Jayrampur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29670,PURI,15-Mar-2026,184654,169482,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184643-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Bhimapur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29671,PURI,15-Mar-2026,184643,169483,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184659-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Alagum Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29672,PURI,15-Mar-2026,184659,169484,0.0,,,
Normal/Others,WS/MP18014/2024-2025/167515-Construction of common work sheds/ common covered sitting area,Andhra Pradesh,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Construction of Pial cum Shelter at Yagarla in Devispet Grama Panchayat of Indukur Pet Mandal,PRABHAKAR REDDY VEMIREDDY,3,10,LN/MP18014/2024-2025/4,498215.0,29673,NELLORE(SC),15-Mar-2026,167515,169485,0.0,True,2086374,
Normal/Others,WS/MP18149/2025-2026/184671-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Sriramachandrapur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29674,PURI,15-Mar-2026,184671,169486,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184647-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Parahat Village.

",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29675,PURI,15-Mar-2026,184647,169487,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184661-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Panibhandar Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29676,PURI,15-Mar-2026,184661,169488,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184646-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Sinhakuda Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29677,PURI,15-Mar-2026,184646,169489,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184668-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Kanjia Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29678,PURI,15-Mar-2026,184668,169490,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184669-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Penthapada Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29679,PURI,15-Mar-2026,184669,169491,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184645-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Dahan Kumbharapada  Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29680,PURI,15-Mar-2026,184645,169492,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184658-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Jipur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29681,PURI,15-Mar-2026,184658,169493,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184670-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Banapur Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29682,PURI,15-Mar-2026,184670,169496,0.0,,,
Normal/Others,WS/MP18149/2025-2026/184649-Street lights,Odisha,PURI(DISTRICT COLLECTOR PURI_IDA),"Installation of Solar Light at Cremation Ground of Phulaalasa Village.
",SAMBIT PATRA,3,308,LN/MP18149/2024-2025/13,40000.0,29683,PURI,15-Mar-2026,184649,169497,0.0,,,
Normal/Others,WS/MP18133/2025-2026/148507-Construction of community centers and community halls,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of community hall adjacent to Balsiddha Mandir ,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,3,281,LN/MP18133/2024-2025/4,1489610.0,29684,SATARA,16-Mar-2026,148507,169499,0.0,,,
Normal/Others,WS/MP751/2025-2026/262380-Installing tube-wells and borewells,Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Installing Borewell Syntex, Kendriya Vidyalaya Hr.Sec.School, B.B Kulam, Madurai. (2025-2026)",S Venkatesan,3,363,LN/MP751/2025-2026/316,299700.0,29685,MADURAI,16-Mar-2026,262380,169517,0.0,True,2086903,
Normal/Others,WS/MP751/2025-2026/262389-Development of playground,Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),"Laying Baver Block at Kendriya Vidyalaya Hr.Sec.School, B.B Kulam, Madurai. (2025-2026)",S Venkatesan,3,363,LN/MP751/2025-2026/317,547946.0,29686,MADURAI,16-Mar-2026,262389,169520,0.0,True,2086973,
Normal/Others,WS/MP18176/2024-2025/139719-Construction of buildings for community cultural activities,Tamil Nadu,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),CONSTRUCTION OF DRAMA STAGE SERVEEDU PUDUR @ VELAMPATTI,SACHITHANANTHAM R,3,386,LN/MP18176/2024-2025/2,847547.0,29687,DINDIGUL,16-Mar-2026,139719,169525,0.0,True,2087099,
Normal/Others,"WS/MP18086/2025-2026/220477-Construction of roads, link roads, pathways or any other road with or without drainage system",Karnataka,HASSAN(DEPUTY COMMISSIONER HASSAN_IDA),development of road work in holenarsipura taluk Holenarsipura town ward no 1 Suranahalli village mahesh house to late Nagaraj u house and late Angadi Shivananjanna house road development work 2025 26,SHREYAS. M. PATEL,3,179,LN/MP18086/2025-2026/128,246481.0,29688,HASSAN,23-Jul-2026,220477,169535,0.0,True,2315200,
Normal/Others,WS/MP18423/2025-2026/199773-Purchase of vans and buses for educational institutions,Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),Purchase of School Bus for G.U.P.School Pulliyil ,Priyanka Gandhi Vadra,3,197,LN/MP18423/2025-2026/22,1600000.0,29689,WAYANAD,16-Mar-2026,199773,169548,0.0,True,2087395,
Normal/Others,WS/MP18036/2025-2026/252291-Installation of fixed garden gym equipment,Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Installation of Multi gym equipments in school,ARUN BHARTI,3,54,LN/MP18036/2025-2026/43,1700000.0,29690,JAMUI(SC),16-Mar-2026,252291,169557,0.0,,,
Normal/Others,"WS/MP453/2025-2026/208105-Construction of roads, link roads, pathways or any other road with or without drainage system",Odisha,KORAPUT(District Collector Koraput_IDA),"Construction of Paver Block from PWD Road to Temple Street, Ranaspur Village, Ranaspur GP, Boriguma Block",Saptagiri Sankar Ulaka,3,319,LN/MP453/2025-2026/26,250000.0,29691,KORAPUT(ST),16-Mar-2026,208105,169562,0.0,,,
Normal/Others,WS/MP18113/2025-2026/202192-Construction of community centers and community halls,Maharashtra,Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA),Bhildari Pishor Tq Kannad Construction of Community Halls,BHUMARE SANDIPANRAO ASARAM,3,258,LN/MP18113/2025-2026/77,1000000.0,29692,AURANGABAD_MH,16-Mar-2026,202192,169564,0.0,,,
Normal/Others,WS/MP18036/2025-2026/252292-Installation of fixed garden gym equipment,Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Installation of Multi gym equipments in school,ARUN BHARTI,3,54,LN/MP18036/2025-2026/43,1700000.0,29693,JAMUI(SC),16-Mar-2026,252292,169565,0.0,,,
Normal/Others,"WS/MP18086/2025-2026/215338-Construction of roads, link roads, pathways or any other road with or without drainage system",Karnataka,HASSAN(DEPUTY COMMISSIONER HASSAN_IDA),development of road work in holenarsipura taluk Holenarsipura town ward no 1 Suranahalli village mahendranna house to mahesh house 2025 26,SHREYAS. M. PATEL,3,179,LN/MP18086/2025-2026/123,246585.0,29694,HASSAN,28-Aug-2026,215338,169571,0.0,True,2404143,
Normal/Others,WS/MP18036/2025-2026/252299-Installation of multi-gym equipment,Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Installation of Multi gym equipments in school,ARUN BHARTI,3,54,LN/MP18036/2025-2026/44,1700000.0,29695,JAMUI(SC),16-Mar-2026,252299,169572,0.0,,,
Normal/Others,WS/MP18187/2025-2026/189983-Construction of community centers and community halls,Telangana,Nirmal(DISTRICT COLLECTOR NIRMAL_3),Construction of Community Hall at SC Colony Kamkati village,GODAM NAGESH,3,399,LN/MP18187/2025-2026/95,492443.0,29696,ADILABAD(ST),16-Mar-2026,189983,169574,0.0,True,2087619,
Normal/Others,"WS/MP758/2025-2026/201583-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KARUR(DISTRICT COLLECTOR KARUR_IDA),"Purchase of Smart Class Board for the Government Boys Higher Secondary School, Chinna dharapuram.",Smt S Jothimani,3,385,LN/MP758/2025-2026/57,199966.0,29697,KARUR,16-Mar-2026,201583,169577,0.0,True,2087741,
Normal/Others,WS/MP18036/2025-2026/252301-Installation of multi-gym equipment,Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Installation of Multi gym equipments in school,ARUN BHARTI,3,54,LN/MP18036/2025-2026/44,1700000.0,29698,JAMUI(SC),16-Mar-2026,252301,169579,0.0,,,
Normal/Others,WS/MP18036/2025-2026/252300-Installation of multi-gym equipment,Bihar,JAMUI(DISTRICT PLANNING OFFICER JAMUI_IDA),Installation of Multi gym equipments in school,ARUN BHARTI,3,54,LN/MP18036/2025-2026/44,1700000.0,29699,JAMUI(SC),16-Mar-2026,252300,169583,0.0,,,
Normal/Others,WS/MP386/2025-2026/242680-Construction of rooms and halls in school and colleges,Rajasthan,Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA),"Construction of Prarthana Stage and Main Gate in Mahatma gandhi govt upper primary,school,kantiya ",Shri Hanuman Beniwal,3,338,LN/MP386/2025-2026/59,973362.0,29700,NAGAUR,29-Jul-2026,242680,169587,0.0,True,2329069,
